token_hash,file_path,method_name,group_id,group_size,group_avg_similarity,is_deleted,high_similarity_count,medium_similarity_count,low_similarity_count,very_low_similarity_count,total_similar_methods,max_similarity,min_similarity,avg_similarity,std_similarity,median_similarity,similarity_range,high_similarity_ratio,connectivity_score
c54217bbd1f292378c5d25b86cde5f75,/app/Repos/pandas/pandas/tests/frame/test_alter_axes.py,test_set_index_preserve_categorical_dtype,1192,2,80.0,False,1,0,0,0,1,80.0,80.0,80.0,0.0,80.0,0.0,1.0,0.022222222222222223
911769fa743b1ab6fdb078f89cf26ede,/app/Repos/pandas/pandas/tests/frame/test_alter_axes.py,test_ambiguous_warns,1154,2,77.0,False,0,1,0,0,1,77.0,77.0,77.0,0.0,77.0,0.0,0.0,0.022222222222222223
80b85684463626194821167a78364741,/app/Repos/pandas/pandas/tests/frame/test_alter_axes.py,test_rename_signature,1134,2,86.0,False,1,0,0,0,1,86.0,86.0,86.0,0.0,86.0,0.0,1.0,0.022222222222222223
fb67e15671921ac11ffd31e0e6d733e1,/app/Repos/pandas/pandas/tests/frame/test_alter_axes.py,test_reindex_signature,1134,2,86.0,False,1,0,0,0,1,86.0,86.0,86.0,0.0,86.0,0.0,1.0,0.022222222222222223
bccc0babbe1fd085aba5d294b4aa919c,/app/Repos/pandas/pandas/tests/frame/test_alter_axes.py,test_setitem,465,3,81.0,False,1,0,0,0,1,87.0,87.0,87.0,0.0,87.0,0.0,1.0,0.022222222222222223
4809524513ab90a58eb4cb92ed3426b9,/app/Repos/pandas/pandas/tests/frame/test_alter_axes.py,test_set_reset_index,465,3,81.0,False,1,1,0,0,2,87.0,75.0,81.0,6.0,81.0,12.0,0.5,0.044444444444444446
4228d83e9f4a660ed32d133e3d6e6f34,/app/Repos/pandas/pandas/tests/frame/test_alter_axes.py,test_set_axis_inplace,210,4,80.66666666666667,False,0,2,0,0,2,77.0,70.0,73.5,3.5,73.5,7.0,0.0,0.044444444444444446
798cb3a9e41a425f17548c3bd52fc976,/app/Repos/pandas/pandas/tests/frame/test_alter_axes.py,test_set_axis_prior_to_deprecation_signature,210,4,80.66666666666667,False,0,1,0,0,1,77.0,77.0,77.0,0.0,77.0,0.0,0.0,0.022222222222222223
88c90fa88d924f8976c24d9ecf5e5536,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_concat_multiple_frames_dtypes,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
286e7d058d288ef99f5e64ebfab6c54d,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_concat_multiple_tzs,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
1b4ece91f25a27ed19e1e939c4be1db2,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_concat_tuple_keys,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
1cbad9c8c6821e964b355aa70ca96390,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_append_series_dict,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
510f6e49937958c1573b8c8be95d78b4,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_append_list_of_series_dicts,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
0cf916ed4f75ba844e95211d08cac88e,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_append_empty_dataframe,1137,2,76.0,False,0,1,0,0,1,76.0,76.0,76.0,0.0,76.0,0.0,0.0,0.022222222222222223
7d7dd04daf7713d9c17204677f90c70d,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_append_dtypes,1137,2,76.0,False,0,1,0,0,1,76.0,76.0,76.0,0.0,76.0,0.0,0.0,0.022222222222222223
6585e6c5dfef1d38cebd5584103c3b0d,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_update,39,9,83.38095238095238,False,1,2,0,0,3,94.0,70.0,79.0,10.677078252031311,73.0,24.0,0.3333333333333333,0.06666666666666667
8717f29d32bbfae54c6648b35aedb23f,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_update_dtypes,1173,2,75.0,False,0,1,0,0,1,75.0,75.0,75.0,0.0,75.0,0.0,0.0,0.022222222222222223
c4677d0b4cf7b08680ff67eb28e62175,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_update_nooverwrite,39,9,83.38095238095238,False,2,1,0,0,3,94.0,75.0,86.33333333333333,8.178562764256865,90.0,19.0,0.6666666666666666,0.06666666666666667
06ad120ccfdfaaf44fd6f4156b31f762,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_update_filtered,39,9,83.38095238095238,False,1,2,0,0,3,90.0,73.0,79.33333333333333,7.586537784494029,75.0,17.0,0.3333333333333333,0.06666666666666667
b540857303984af98be4c8bdb49b2733,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_update_raise,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
8cefb04c1fc0d9c29eaea7c94485ec4b,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_update_from_non_df,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
b8e06c1419a69baea4542406b51db5f6,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_join_str_datetime,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
55765f185038d44ccc1f1ee748a50699,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_join_multiindex_leftright,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
3ace109def54854608d2960587bb81e5,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_concat_named_keys,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
167ef3f70a02b6315ac58e58319a0651,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_concat_axis_parameter,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
2581b5540c18107060aa6937f97288e0,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_concat_numerical_names,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
6fe0f37cb260dc5798a622aa52a3d484,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_combine_first_mixed,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
df56823dab1859f6c3b72f4d9fe9b80e,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_combine_first,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
0a17f93968b961b9d56a65c5328c84fa,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_combine_first_mixed_bug,1173,2,75.0,False,0,1,0,0,1,75.0,75.0,75.0,0.0,75.0,0.0,0.0,0.022222222222222223
b199509b074799cdb3bef6c18e4d21fb,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_combine_first_align_nan,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
ed30d990b78bf1cd885ee1f64592d9e5,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_combine_first_timezone,1155,2,70.0,False,0,1,0,0,1,70.0,70.0,70.0,0.0,70.0,0.0,0.0,0.022222222222222223
4dc5ffbd190e31f5f916d303564d1200,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_combine_first_timedelta,1143,2,71.0,False,0,1,0,0,1,71.0,71.0,71.0,0.0,71.0,0.0,0.0,0.022222222222222223
1d492afcaf71d97891e4790e14902d6e,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_combine_first_period,1143,2,71.0,False,0,1,0,0,1,71.0,71.0,71.0,0.0,71.0,0.0,0.0,0.022222222222222223
bd291288e162a5170f763984a10d8567,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_combine_first_int,1155,2,70.0,False,0,1,0,0,1,70.0,70.0,70.0,0.0,70.0,0.0,0.0,0.022222222222222223
7009cae3be979b419f01741daa15b6f6,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_concat_datetime_datetime64_frame,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
35c908174d408c7886be7cb0b57ad824,/app/Repos/pandas/pandas/tests/frame/test_combine_concat.py,test_update_nan,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
d2ed3ff86db18fbe0a63928784710bb4,/app/Repos/pandas/pandas/tests/io/parser/parse_dates.py,test_separator_date_conflict,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
e752e557febe646e7183d79f7bb8a3da,/app/Repos/pandas/pandas/tests/io/parser/parse_dates.py,test_multiple_date_col,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
04c2c1a48c8b2b449607644639ee7feb,/app/Repos/pandas/pandas/tests/io/parser/parse_dates.py,test_multiple_date_cols_int_cast,1151,2,71.0,False,0,1,0,0,1,71.0,71.0,71.0,0.0,71.0,0.0,0.0,0.022222222222222223
a4424ad0bbcba60e57bee26909f8dcee,/app/Repos/pandas/pandas/tests/io/parser/parse_dates.py,test_multiple_date_col_timestamp_parse,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
437679346cb053fb0982b8c2831b49a5,/app/Repos/pandas/pandas/tests/io/parser/parse_dates.py,test_multiple_date_col_name_collision,76,7,72.66666666666667,False,0,1,0,0,1,75.0,75.0,75.0,0.0,75.0,0.0,0.0,0.022222222222222223
7d3b61e27950d4e1e3b865ecedd46f92,/app/Repos/pandas/pandas/tests/io/parser/parse_dates.py,test_date_parser_int_bug,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
e70113be5d33442273ba87636fc59473,/app/Repos/pandas/pandas/tests/io/parser/parse_dates.py,test_nat_parse,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
a45ccfd14df802f82615ceba8ac81f74,/app/Repos/pandas/pandas/tests/io/parser/parse_dates.py,test_csv_custom_parser,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
222d9b32f5f0256b8d1d15f97fb6d17f,/app/Repos/pandas/pandas/tests/io/parser/parse_dates.py,test_parse_dates_implicit_first_col,235,4,75.25,False,0,3,0,0,3,76.0,70.0,72.0,2.8284271247461903,70.0,6.0,0.0,0.06666666666666667
91626155f210a0b5a089ddfc83132e01,/app/Repos/pandas/pandas/tests/io/parser/parse_dates.py,test_parse_dates_string,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
838e7dfea6a40b6eaf729de447d47720,/app/Repos/pandas/pandas/tests/io/parser/parse_dates.py,test_yy_format_with_yearfirst,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
4c7aecfa59e43a616afbd6263c214c98,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_from_csv_deprecation,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
37a3aabaeac861729eebe327908c434e,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_notna_notnull,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
7fdb3637a345f281ef5ba25d7f0ce88f,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_from_csv1,11,20,78.46666666666667,False,0,1,0,0,1,71.0,71.0,71.0,0.0,71.0,0.0,0.0,0.022222222222222223
0275cb93154ddc4e9836295597960bf1,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_from_csv2,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
5bdd84aceca4052e1c58dde01dc0a878,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_from_csv3,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
43c3007f48ee2e971897ed615f76d849,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_from_csv4,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
29ef0dbdacc0926443d1329cadd2a136,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_from_csv5,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
c9808987f379c508df3fdd66af6a5ef5,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_cols_reordering,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
0969003c419d87d7b5e7be723f2c075b,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_new_dupe_cols,1147,2,100.0,False,1,0,0,0,1,100.0,100.0,100.0,0.0,100.0,0.0,1.0,0.022222222222222223
26695d4259b341a2461b6ae3c89c5195,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,_check_df,1147,2,100.0,False,1,0,0,0,1,100.0,100.0,100.0,0.0,100.0,0.0,1.0,0.022222222222222223
c95847a935f1c896f42860f81bac89b1,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_dtnat,1149,2,100.0,False,1,0,0,0,1,100.0,100.0,100.0,0.0,100.0,0.0,1.0,0.022222222222222223
a407058a8e31686cc5d6c11faa691e82,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,make_dtnat_arr,1149,2,100.0,False,1,0,0,0,1,100.0,100.0,100.0,0.0,100.0,0.0,1.0,0.022222222222222223
30ca520bdc74adf68a100e46b4fba8fb,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_moar,1177,2,100.0,False,1,0,0,0,1,100.0,100.0,100.0,0.0,100.0,0.0,1.0,0.022222222222222223
5e4f83a1d26ea5e0708918e8737f52b7,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,_do_test,1177,2,100.0,False,1,0,0,0,1,100.0,100.0,100.0,0.0,100.0,0.0,1.0,0.022222222222222223
b3a7f215a69b67ebe77272c7f009cb07,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_pivot,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
ea3fe691e3f5e9b21a94ae39dd606372,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_0d_array,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
d2d73e1fb099405940c212e9fa0ae0ff,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_from_csv_w_some_infs,1150,2,87.0,False,1,0,0,0,1,87.0,87.0,87.0,0.0,87.0,0.0,1.0,0.022222222222222223
4bdec907cd7ef4bbb487bc9aade6773a,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_pivot_duplicates,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
4649837255afe9dd168be3d96892bc36,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_empty_object,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
7ee8a153e245b8dbec4904729db34959,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_from_csv_w_all_infs,1150,2,87.0,False,1,0,0,0,1,87.0,87.0,87.0,0.0,87.0,0.0,1.0,0.022222222222222223
0884807740a66e5ee9e02fa1da0a4324,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_pivot_empty,22,12,76.3076923076923,False,1,3,0,0,4,82.0,73.0,77.75,3.191786333700926,78.0,9.0,0.25,0.08888888888888889
0276ab1f2db84a896ffbb67159286206,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_isna_isnull,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
954e58ae4cc79427ecba79d1b811f528,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_no_index,11,20,78.46666666666667,False,0,1,0,0,1,75.0,75.0,75.0,0.0,75.0,0.0,0.0,0.022222222222222223
eca274bcca0441ef4037f7c99231798b,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_pivot_integer_bug,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
5b35dd1d55978a933174a2b260335086,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_isna_lists,1194,2,76.0,False,0,1,0,0,1,76.0,76.0,76.0,0.0,76.0,0.0,0.0,0.022222222222222223
639bdb959d892ed4f302ca80f5a5b5ed,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_with_mix_columns,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
25ec40b8094e08adae562482b9df8196,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_pivot_index_none,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
cdf0219e4e79884cb7f876b815ad19e9,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_isna_nat,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
5e8f131de5357f7d49404127cfb5e753,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_headers,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
f6e6f9701c814e0ce98acecf3e80db98,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_stack_unstack,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
2bc2d8e7e69073567e2fbb0b068484b1,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_isna_numpy_nat,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
664e58962ba573459bfe8ea2ed47dd2c,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_multiindex,11,20,78.46666666666667,False,1,3,0,0,4,100.0,70.0,79.5,11.968709203585824,74.0,30.0,0.25,0.08888888888888889
6b057930d632bc024ee5b34c2b0a81e6,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_unstack_fill,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
c496c7f131100870cf5ad5e40c68181c,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_isna_datetime,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
17c86b12fe804204526198c3bebff962,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,_make_frame,11,20,78.46666666666667,False,1,0,0,0,1,100.0,100.0,100.0,0.0,100.0,0.0,1.0,0.022222222222222223
6d2096721f2adde10e372fd1653695d1,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_unstack_fill_frame,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
91deafc8b73e367fa1c8e416e1ada7d4,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_complex,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
7a4bf39358cae43a64e60de098f360dd,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_float32_nanrep,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
abd05b70634e02fa61ef38a05608b3fc,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_unstack_fill_frame_datetime,456,3,71.0,False,0,1,0,0,1,72.0,72.0,72.0,0.0,72.0,0.0,0.0,0.022222222222222223
57aac7ee188f386d2d12632012f4d6c7,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_datetime_other_units,460,3,83.66666666666667,False,1,1,0,0,2,87.0,77.0,82.0,5.0,82.0,10.0,0.5,0.044444444444444446
314b05ee1f438061fbdb9f09b464f6b9,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_withcommas,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
6ff2870aaa445da8c06aac1c3f449267,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_unstack_fill_frame_timedelta,456,3,71.0,False,0,2,0,0,2,72.0,70.0,71.0,1.0,71.0,2.0,0.0,0.044444444444444446
6bdcbe0b99825241b77e77d53e6ea975,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_timedelta_other_units,460,3,83.66666666666667,False,1,1,0,0,2,87.0,77.0,82.0,5.0,82.0,10.0,0.5,0.044444444444444446
e77bf33b00c112f0ef7fab032a952034,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_mixed,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
baac84499263e7d7606ceae961d60bdc,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_unstack_fill_frame_period,456,3,71.0,False,0,1,0,0,1,70.0,70.0,70.0,0.0,70.0,0.0,0.0,0.022222222222222223
d71b21281dbc69a1fe3b350a91eb6aab,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_period,460,3,83.66666666666667,False,2,0,0,0,2,87.0,87.0,87.0,0.0,87.0,0.0,1.0,0.044444444444444446
65006932f7ffd10a82e5e417eef20d55,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_dups_cols,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
84f78ab55dd61c481e37453669a02b89,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_unstack_fill_frame_categorical,1170,2,73.0,False,0,1,0,0,1,73.0,73.0,73.0,0.0,73.0,0.0,0.0,0.022222222222222223
618f83df8c55f8163fb7d4388c9f22d9,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_array_equivalent,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
7529f1fccf9a8e43d2a6bf80c695a750,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_chunking,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
ae813ccdaf4b9ef21e5a44de57b09ac8,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_unstack_preserve_dtypes,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
ad747a689ae0d130ff1e3b42ab6a85d2,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_array_equivalent_compat,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
b9feddf998ca37dc908288416f266a60,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_wide_frame_formatting,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
b628d7e82d88e635b17c63bfd0849b89,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_stack_ints,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
4355882bae17d6a480697df2c9e46619,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_array_equivalent_str,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
db69160063107628d9626420374b499b,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_bug,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
6e3ac178b7be75ea0038b722bf2b4b81,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_stack_mixed_levels,1152,2,86.0,False,1,0,0,0,1,86.0,86.0,86.0,0.0,86.0,0.0,1.0,0.022222222222222223
ba2914acc84dccd3c399faad81903e60,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_na_value_for_dtype,-1,0,0.0,True,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
fa858f55831944f2509e011b86a8dfb7,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_unicode,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
81cb103c5792066bd8477b5bc466c09f,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_stack_int_level_names,1152,2,86.0,False,1,0,0,0,1,86.0,86.0,86.0,0.0,86.0,0.0,1.0,0.022222222222222223
af69dd6469b295117dc8ccbb8ca87e3b,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,_check_behavior,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
71d4be6b2da67976ae540d3bf0f57558,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_unicode_index_col,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
8e142714f210ab7b3b573d2f58225b75,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_unstack_bool,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
77d2a8444de53f0352f22f5d49b79a59,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_basic,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
93df9821093d897ccd6e3930f314ff0f,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_float_format,43,9,78.16666666666667,False,2,1,0,0,3,90.0,72.0,81.33333333333333,7.363574011458175,82.0,18.0,0.6666666666666666,0.06666666666666667
afb1f43088121c9c2d467682040cbf66,/app/Repos/pandas/pandas/tests/frame/test_reshape.py,test_unstack_level_binding,5,27,78.91176470588235,False,0,1,0,0,1,76.0,76.0,76.0,0.0,76.0,0.0,0.0,0.022222222222222223
5cd27ce56a0d1f2b4880b2229c63b6d9,/app/Repos/pandas/pandas/tests/dtypes/test_missing.py,test_non_obj_dtype,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
83a1a9fefa8014cb4c5e93b6b30a4020,/app/Repos/pandas/pandas/tests/frame/test_to_csv.py,test_to_csv_unicodewriter_quoting,-1,0,0.0,False,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0
